shortName,BugID,Severity,Priority,Status,Assignee,Reporter,Product,Category,Component,Keywords,Build,Regression,Summary,link
2408769,2408769,serious,P1,new,blast-networking-sensei,presslerv,VDI,Blast Networking,vVC (VMware Virtual Channels),found-by-benev,,---,[BENeV] Vvc lost the clientData it was supposed to pass in SessionCloseCb,https://buildweb.eng.vmware.com/ob/2408769/
2408771,2408771,critical,P1,closed,gsahil,chandram,VDI,Instant Clone,Instant Clone Agent,view-ngvc,14440481,Unknown,Internal Template customization failing repeatedly when using a Windows 7 x64 master on IPv6 environment,https://buildweb.eng.vmware.com/ob/2408771/
2408819,2408819,serious,P1,closed,borgera,yyu1,VDI,Blast Protocol,Display,,,---,[Physical Agent] Blast Physical Agent crashes on machines without SSSE3 / SSE4.1,https://buildweb.eng.vmware.com/ob/2408819/
2408831,2408831,serious,P1,new,lewang,lewang,VDI,Client Displays,Android,,14433850,No,[ARC++]Client SysTray icon is overlapped by System Shelf and has no filter.,https://buildweb.eng.vmware.com/ob/2408831/
2408862,2408862,serious,P1,closed,bliu,llv,VDI,Remote Client,lx client,,14446307,---,Fail to autofit remote desktop window when exiting full screen mode with H.264 disabled on ThinLinx Raspberry Pi 3,https://buildweb.eng.vmware.com/ob/2408862/
2408891,2408891,critical,P1,closed,alanh,yues,VDI,Blast Integration,Win Client,,14473124,Yes,Remote app display as black window after it stolen from a different DPI session,https://buildweb.eng.vmware.com/ob/2408891/
2408902,2408902,serious,P1,closed,alanh,ljack,VDI,Blast Integration,Mac Client,,14472851,Yes,"[New Client] With Full resolution, with some applications, sometimes there is no response when clicking the top right close, minimize or maximize button with Mouse",https://buildweb.eng.vmware.com/ob/2408902/
2408953,2408953,serious,P2,reopened,pyin,weijuanl,VDI,Seamless Windows,Mac Client,"G11nQE-Beyondsoft, i18n-L3-resource-loading",14465066,No,[i18n_level3] [Mac]Loading issue is found on Mac client,https://buildweb.eng.vmware.com/ob/2408953/
2409009,2409009,serious,P1,closed,ksong,songyu,VDI,Linux Agent,Core-Agent,,14469642,---,[LinuxVDI]redhat6.10 Failed to load native lib: java.lang.UnsatisfiedLinkError,https://buildweb.eng.vmware.com/ob/2409009/
2409050,2409050,serious,P1,resolved,leviz,ltim,VDI,Blast Networking,Linux-VDI BEAT,,14434923,No,[Linux VDI] Android and iOS client logoff from desktop will back to RECENT page,https://buildweb.eng.vmware.com/ob/2409050/
2409056,2409056,critical,P1,closed,dperi,zhoujing,VDI,Blast Integration,Win Client,,14472843,---,[New Client] Hangs on 'Loading desktop...' with Intel(R) HD Graphics 4600 display adapter,https://buildweb.eng.vmware.com/ob/2409056/
2409063,2409063,serious,P1,new,nge,hyan,VDI,Virtual Devices,Serial Port Redirection,CART-Sys-Stress,14434723,---,[RDSH] Serial icon failed to show on most clients in repeated logon-logoff test,https://buildweb.eng.vmware.com/ob/2409063/
2409076,2409076,critical,P1,closed,alanh,zhoujing,VDI,Blast Integration,Win Client,,14472843,---,[New Client] Connection ends on 'Loading Failed' with AMD Radeon(TM) R5 240 display adapter,https://buildweb.eng.vmware.com/ob/2409076/
2409127,2409127,serious,P2,assigned,zhangs,weijuanl,VDI,L10n Remote Client,L10n-UI Layout,"G11nQE-Beyondsoft, l10n",14473124,No,[L10n] [WinCDK][FR/JA/KO]Truncation issue is found on WinCDK client,https://buildweb.eng.vmware.com/ob/2409127/
2409139,2409139,serious,P1,new,zji,zhangh,VDI,Seamless Windows,Linux Client,,14472974,No,It impossible to resize 2016-RDSH chrome by drag the bottom edge,https://buildweb.eng.vmware.com/ob/2409139/
2409195,2409195,critical,P1,closed,cn-dev-web,tingting,VDI,Remote Client,web client,,14457149,---,Get the error of The session has expired. Please reconnect to the server. when launch desktop with BSG disabled,https://buildweb.eng.vmware.com/ob/2409195/
2409222,2409222,serious,P1,new,jhuo,huanguoz,VDI,RTAV,Win Agent,,14465549,---,"All WebCams be displayed as ""VMware Virtual Webcam"" in Skype and Zoom if  these apps are launched before plugin these devices",https://buildweb.eng.vmware.com/ob/2409222/
2409336,2409336,minor,P1,assigned,wyattx,oye,VDI,Remote Client,wincdk client,,14465549,No,"[UI] Readonly ""Username"" field is editable after input bad password on AD auth dialog when using Radius authentication with Enforce 2-factor and Windows user name matching",https://buildweb.eng.vmware.com/ob/2409336/
2409338,2409338,critical,P1,closed,katiyara,wsong,VDI,Skype For Business Redirection,SFB Windows Client,,,Yes,[VMW-1390]Video call shows black screen(no video) with vespa build 602,https://buildweb.eng.vmware.com/ob/2409338/
2409398,2409398,critical,P1,closed,nirmitd,wsong,VDI,Multimedia,HTML5 Video Redirection,,14477508,Yes,HTML5 MMR video player crash upon disconnect,https://buildweb.eng.vmware.com/ob/2409398/
2409559,2409559,serious,P1,new,appblast-guru,ghoshamit,VDI,Blast Integration,Win Client,view-perf-found,14317463,Yes,[New Client] Bandwidth increase on the wire due to more cursor events,https://buildweb.eng.vmware.com/ob/2409559/
2409959,2409959,serious,P2,closed,cdeore,zhaoying,VDI,Installer,viewAgent-UI/Silent install (win),"fr, G11nQE-Beyondsoft, l10n, pending-code-review",14489566,No,[L10n][AgentInstaller][FR]The agent mode is not complete display on agent installer page on FR.,https://buildweb.eng.vmware.com/ob/2409959/
2410115,2410115,serious,P2,closed,eiglesias,zhaoying,VDI,L10n Remote Client,L10n-Func,"G11nQE-Beyondsoft, l10n",14496753,No,[I10n][GPO][all]The error message pop up when open the Local Group Policy Editor after import the GPO files.,https://buildweb.eng.vmware.com/ob/2410115/
2410605,2410605,minor,P2,new,haishanw,wsong,VDI,Microsoft Teams,Client,,14499706,---,VDI to VDI call can hear  initial 3 seconds medium level noise compared to comfortable noise,https://buildweb.eng.vmware.com/ob/2410605/
2410689,2410689,serious,P1,closed,zji,llv,VDI,RMKS,linux,,14499694,---,Menu items under View menu are missing when connecting to remote desktop with option --fullscreen or --allmonitors and then exit full screen mode,https://buildweb.eng.vmware.com/ob/2410689/
2410695,2410695,minor,P1,new,appblast-guru,llv,VDI,Blast Protocol,H264,,14499694,---,Mouse cursor disappears when connecting to remote desktop with full screen and H.264 enabled on ThinLinx Raspberry Pi 3 and then pressing Ctrl + Alt,https://buildweb.eng.vmware.com/ob/2410695/
2410706,2410706,serious,P2,closed,shuaibingw,weijuanl,VDI,Remote Client,lx client,"G11nQE-Beyondsoft, i18n-L3-resource-loading",14496765,No,[i18n_level3] [Linux]Loading issue is found on Custom Size page on Linux client,https://buildweb.eng.vmware.com/ob/2410706/
2410712,2410712,serious,P2,closed,eiglesias,weijuanl,VDI,L10n Remote Client,L10n-UI Translation,"G11nQE-Beyondsoft, l10n",14496765,No,"[L10n-tracking] [Linux]String ""Allow Blast connections to use operating system proxy settings"" is not localized on VMware Horizon Blast Configuration page",https://buildweb.eng.vmware.com/ob/2410712/
2410732,2410732,serious,P1,new,bhatial,bhatial,VDI,Multimedia,Browser Redirection,,,---,[Browser Redirection] Publish Chrome extension to Google WebStore,https://buildweb.eng.vmware.com/ob/2410732/
2410889,2410889,critical,P1,closed,agong,zhangh,VDI,Remote Client,lx client,,14446307,Yes,"Keyboard and mouse movement is very slow on ThinLinx Broker login page with ""Full screen"" or ""Auto"" size.",https://buildweb.eng.vmware.com/ob/2410889/
2410952,2410952,serious,P1,new,achernikov,ljack,VDI,Blast Integration,Win Client,,14473124,---,RMKS crash occasionally when reconnecting to agent with different number of monitors,https://buildweb.eng.vmware.com/ob/2410952/
2410969,2410969,serious,P1,closed,blast-networking-sensei,hyan,VDI,Blast Networking,Other,CART-Sys-Stress,14492602,---,[RDSH] A VMBlastW-*.dmp file was generated when testing session stealing [D:\build\ob\bora-14483799\bora\lib\vvclib\vvcProxyServer.c @ 2126],https://buildweb.eng.vmware.com/ob/2410969/
2411011,2411011,serious,P1,new,taojin,zhangh,VDI,Seamless Windows,Linux Client,,14446307,Yes,"Keyboard and mouse movement is very slow on ThinLinx Broker login page with ""Full screen"" or ""Auto"" size.",https://buildweb.eng.vmware.com/ob/2411011/
2411020,2411020,serious,P1,closed,shuaibingw,kababu,VDI,Remote Client,lx client,,14472974,Yes,HP T530 Thin Client - No UI changes occur after clicking USB redirection menu options like 'Automatic Connect at Startup' & 'Automatic Connect When Inserted',https://buildweb.eng.vmware.com/ob/2411020/
2411134,2411134,serious,P1,new,seaness,spinjala,VDI,Blast Integration,Win Client,view-perf-found,14496753,Yes,%processor time for vmware-remotemks is more in View 7.10 when compared to 7.9,https://buildweb.eng.vmware.com/ob/2411134/
2411422,2411422,serious,P1,closed,keerthi,wsong,VDI,Skype For Business Redirection,SFB Windows Client,,,---,Azure VM Fallback mode call failed  due to firewall policy or port blocking,https://buildweb.eng.vmware.com/ob/2411422/
2411430,2411430,critical,P1,new,kelsallt,zhoujing,VDI,Blast Integration,Win Client,,14472843,---,[New Client] Hangs on 'Loading desktop...' when enable HEVC with Intel(R) HD Graphics 4600 display adapter,https://buildweb.eng.vmware.com/ob/2411430/
2411449,2411449,serious,P1,closed,jjliu,katiyara,VDI,Remote Client,wincdk client,,,---,Update OSL in wincdk 5.2,https://buildweb.eng.vmware.com/ob/2411449/
2411469,2411469,serious,P2,new,yanx,yanx,VDI,Remote Client,web client,,14483613,---,[HTML Access] [Windows Key]Ctrl + Windows + E doesn't work on browsers on Windows platform,https://buildweb.eng.vmware.com/ob/2411469/
2411505,2411505,serious,P1,new,lpamela,zhangh,VDI,Documentation,VDI Release Notes,TestBlocker,14446307,Yes,Keyboard and mouse doesn't work in app sessions on ThinLinx Raspberry Pi 3.,https://buildweb.eng.vmware.com/ob/2411505/
2411566,2411566,serious,P1,new,yul,yul,VDI,Documentation,VDI Release Notes,,14508431,---,[OS Update] AutoUpdate cannot upgrade from 5.1 GA to new version build on macOS 10.15,https://buildweb.eng.vmware.com/ob/2411566/
2411597,2411597,serious,P2,closed,bliu,weijuanl,VDI,Remote Client,win10 client,"G11nQE-Beyondsoft, i18n-L3-hardcode, L10N-impact",14506730,No,[i18n_level3] [win10uwp] Some strings are not localized on Settings page on win10uwp client,https://buildweb.eng.vmware.com/ob/2411597/
2411615,2411615,serious,P1,new,gsi,jizhid,VDI,USB Redirection,Win Agent,"CART-Sys-Stress, HorizonRDSH",14504298,Unknown,Hit one wsnm dump file 'wsnm-1668.dmp' when doing partial logoff-disconnection with PCoIP,https://buildweb.eng.vmware.com/ob/2411615/
2411630,2411630,serious,P1,new,lpamela,yanchaozhang,VDI,Documentation,VDI Linux Desktop User Guide,,,---,please remove multimonitor related configurations in user's guide,https://buildweb.eng.vmware.com/ob/2411630/
2411681,2411681,serious,P1,new,alanh,katiyara,VDI,Blast Integration,Win Client,mustfix,,---,Do not rename vmware-remotemks.exe and pdb to avoid debugging problems,https://buildweb.eng.vmware.com/ob/2411681/
2411783,2411783,minor,P2,new,qinz,guoxin,VDI,Remote Client,osx client,,14513214,---,"[Mac client] If move the cursor between the remote desktop screen and the window title bar in window mode, the cursor will be shown at wrong position in a flash.",https://buildweb.eng.vmware.com/ob/2411783/
2411844,2411844,serious,P1,closed,alanh,alanh,VDI,Blast Integration,Client Common,,,Yes,Cursor is not scaled when DPI scaling enabled in unity mode,https://buildweb.eng.vmware.com/ob/2411844/
2412010,2412010,critical,P1,closed,presslerv,presslerv,VDI,Blast Networking,vVC (VMware Virtual Channels),"blast-automation-blocker, found-by-benev",,---,[BENeV][Vvc Proxy] BENeV failing after SysMesssageThread() call introduced in Vvc proxy code,https://buildweb.eng.vmware.com/ob/2412010/
2412016,2412016,serious,P1,closed,katiyara,katiyara,VDI,Installer,viewAgent-Core (win),,,---,19Q3 : Update OSL file in Horizon View Agent,https://buildweb.eng.vmware.com/ob/2412016/
2412090,2412090,serious,P2,new,eiglesias,eiglesias,VDI,L10n Remote Client,L10n-UI Translation,"G11nQE-Beyondsoft, l10n",14506730,No,[l10n-tracking] [win10uwp] Some strings are not localized on Settings page on win10uwp client,https://buildweb.eng.vmware.com/ob/2412090/
2412095,2412095,serious,P2,closed,appblast-guru,shawnh,VDI,Blast Protocol,Display,,14513609,No,Mouse can be used in VM console when connected to agent via Blast,https://buildweb.eng.vmware.com/ob/2412095/
2412116,2412116,minor,P3,assigned,zhangs,zhaoying,VDI,L10n Remote Client,L10n-UI Layout,"de, G11nQE-Beyondsoft, l10n",14522767,No,"[L10n][WinCDK][DE]Layout issue is found on ""Configure SSL..."" page on WinCDK client.",https://buildweb.eng.vmware.com/ob/2412116/
2412138,2412138,minor,P2,new,appremoting,czhang,VDI,Seamless Windows,Windows Client,"CART-CS-found, qa-deferrable",14508410,No,"Seamless windows do not respond to Windows layout command show windows side by side, etc.",https://buildweb.eng.vmware.com/ob/2412138/
2412177,2412177,serious,P2,new,appremoting,czhang,VDI,Seamless Windows,Windows Client,"CART-CS-found, qa-deferrable",14508410,No,Seamless windows do not give the same window size as its RDSH app windows' on newer Windows OS,https://buildweb.eng.vmware.com/ob/2412177/
2412220,2412220,serious,P1,new,weiy,zhangh,VDI,RMKS,linux,,14518148,---,Hit core dump once with today's BATS on Ubuntu 18.04.,https://buildweb.eng.vmware.com/ob/2412220/
2412249,2412249,serious,P1,new,myuan,hyan,VDI,Seamless Windows,Agent,CART-Sys-Stress,14492602,---,[RDSH] A VMwareView-RdeServer-*.dmp file was generated when session stealing test [D:\build\ob\bora-14496699\bora-vmsoft\lib\unity\win32\platform.cc @ 1476],https://buildweb.eng.vmware.com/ob/2412249/
2412422,2412422,serious,P1,closed,thinprint_guru,kchoudhury,VDI,Printer  Redirection,ThinPrint,,14498418,---,multiple thinprint driver downgrades detected by CI job between last 2 recommended builds,https://buildweb.eng.vmware.com/ob/2412422/
2412739,2412739,serious,P1,new,gwajda,borgera,VDI,Blast Integration,Other,found-by-bitb,,---,[BitB] MockWinClient crashes due to access violation,https://buildweb.eng.vmware.com/ob/2412739/
2412744,2412744,serious,P1,closed,gwajda,borgera,VDI,Blast Protocol,Other,found-by-bitb,,---,[BitB] SessionRecStop failure during sessionrecorder-collabSession-LeaveDuringRec,https://buildweb.eng.vmware.com/ob/2412744/
2412806,2412806,serious,P1,new,eiglesias,eiglesias,VDI,L10n Remote Client,L10n-UI Translation,"l10n, mustfix",,No,[l10n-tracking][Mac Client]Update client auto update download CDS summary,https://buildweb.eng.vmware.com/ob/2412806/
2412807,2412807,serious,P1,new,eiglesias,eiglesias,VDI,L10n Remote Client,L10n-UI Translation,"l10n, mustfix",,---,[l10n-tracking][WinCDK]Update client auto update download CDS summary,https://buildweb.eng.vmware.com/ob/2412807/
2412822,2412822,serious,P2,new,eiglesias,eiglesias,VDI,L10n Remote Client,L10n-UI Translation,"G11nQE-Beyondsoft,l10n",,---,[l10n-tracking] Translations for vdm_client.adml file for changelist 7386168,https://buildweb.eng.vmware.com/ob/2412822/
2412828,2412828,minor,P1,new,smangui,dperi,VDI,RTAV,Win Client,,14499706,---,remotemks crashing in RTAV library,https://buildweb.eng.vmware.com/ob/2412828/
2412862,2412862,serious,P2,new,zji,yul,VDI,DPI Sync,Mac Client,CART-AIR-Automation,14527849,Yes,No warning dialog prompts when clicking menu Connection-Resolution-Normal for Blast session,https://buildweb.eng.vmware.com/ob/2412862/
2412879,2412879,serious,P1,new,katiyara,wsong,VDI,Skype For Business Redirection,SFB Windows Client,,1453078,---,SFB will crash on Windows 10 1909H2 during startup with optimized mode,https://buildweb.eng.vmware.com/ob/2412879/
2412893,2412893,serious,P1,closed,qinz,yul,VDI,Remote Client,osx client,CART-AIR-Automation,14531970,Unknown,[macOS 10.15] Server connection failed if imported RootSigned CA that generated by new tool,https://buildweb.eng.vmware.com/ob/2412893/
2412895,2412895,serious,P1,new,blast-networking-sensei,fanh,VDI,Blast Networking,Other,,14526446,---,VMBlastW core dump in vdi desktop,https://buildweb.eng.vmware.com/ob/2412895/
2412897,2412897,critical,P0,closed,presslerv,zlin,VDI,Blast Integration,Other,"CART-AIR-Automation, PAfeature-BJauto",14526421,Yes,CDR failed at the 2nd iteration in re-connection stress test,https://buildweb.eng.vmware.com/ob/2412897/
